ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000254242	RP11-1080G15.2	0.041617702	0.043742804	0.509525521	0.023550239	0.036992558	0.010718717	0.030178812	0.016993981	0.009873304	0.0367016	0.003411568	0.005236519	0.009509753	0.014777835	0.010631077	0.020872181	0.045876904	0.016819995	0.007030008	0.008423629	0.029230289	0.031823946	0.004662631	0	0	0.011094711	0.012060257	0.011835242	0.010670422	0.01296611	0.048351608	0.011064474	0.013341113	0.011640213	0	0.031395083	0.038398112	0.030592535	0.004991659	0.017107631	0.090636947	0.009759439	0.019706669	0.018936447	0.01515981	0.012790145	0.012786499	0.152616513	0.00475736	3.314598971	0.011289552	0.011747296	0.010738635	0.00206972
ENSG00000230015	RP11-80B9.4	0.006012152	0.005832898	0.051752105	0.014251835	0.012472343	0.003622947	0.015948165	0.11891781	0.134965735	0.152713865	0.276740137	0.22188737	0.178262504	0.17442159	0.186990058	0.052299704	0.200670996	0.163280476	0.038219818	0.04450884	0.029377517	0.059566543	0.012585017	0	0	0.01119527	0.01464853	0.008329649	0.006831356	0.012877216	0	0.002053623	0.001897046	0.032250818	0	0.017461272	0.004961779	0.007621543	0.007715445	0.036946338	0.025622908	0.01115902	0.070656706	0.049227	0.012809317	0.009342302	0.010749662	0.01002378	0.023413669	5.020334658	0.01621424	0.00719559	0.005198131	0.002914113
ENSG00000199512	RNU6-212P	0.023887754	0.049035791	0.004922834	0.030745921	0.029436255	0.01078995	0	0.004637964	0.005262706	0.009854197	0.005807392	0	0.003566834	0.013420118	0.004675827	0	0.001554433	0.006478647	0.010010373	0.018816931	0.024295994	0.006706512	0.01440539	0	0.082741257	0.011368916	0.009802353	0.012476395	0.012682829	0.005525018	0	0.01198835	0.003972257	0.009469822	0	0.02959318	0.025378855	0.009942962	0.006488802	0.035911712	0.009323723	0.003716951	0.001602629	0.031281445	0.01840601	0.027199633	0.018848776	0.002152852	0.007730698	0.008341621	0.025510987	0.03274748	0.053796467	0.000471564
ENSG00000267799	CTC-478M6.1	0.005219408	0.010645756	0.001493558	0.002408302	0.011199101	0.001721628	0.014385177	0.126503983	0.242352428	0.158304605	0.024830526	0.032506664	0.27556464	0.290675174	0.083088554	0.178436248	0.239105947	0.11072892	0.050878528	0.063209757	0.006736995	0.033686636	0.036057737	0.053123789	0.061817796	0.011391654	0.006667664	0.001944921	0.002458919	0.003734041	0.038994421	0.7397179	0.607269475	0.105508158	0.23843779	0.001183574	0.003185637	0.007883968	0.005892647	0.00400216	0.013254477	0.017093209	0.060019558	0.004836859	0.007673802	0.010014399	0.008635434	0.000653502	0.015018164	0.686191167	0.724895694	0.027699398	0.011198624	0.001112339
ENSG00000260725	AC005307.1	0.024627912	0.051943491	0.014576443	0.00451189	0.013250368	0.008613641	0.012195568	0.155579222	0.044818309	0.301169087	0.009951907	0.012993796	0.030869457	0.035317546	0.026538001	0.07119177	0.4687266	0.279191718	0.019451041	0.02112998	0.030415437	0.020806081	0.018142668	0.019141717	0.032096271	0.011742174	0.043020236	0.009652617	0.006796945	0.011153175	0.011309392	0.006186501	0.004344065	0.044583233	0.065486979	0.003277944	0.018203281	0.007348024	0.00766698	0.013328517	0.010564391	1.457150278	0.101869842	0.012151687	0.023603727	0.036596827	0.02366907	0.06910839	0.008951694	0.43355425	0.039073793	0.010453125	0.013962448	0.030473925
ENSG00000259293	RP11-355N15.1	0.02837577	0.014348533	0.006120824	0.012349659	0.019002939	0.011030702	0.044952264	0.014288183	0.008006384	0.011575812	0.185783892	0.156519106	0.013636685	0.012047136	0.016930615	0.018823933	0.007519079	0.009171836	0.110354982	0.043162046	0.015671065	0.115496411	0.031506277	0.05016936	0.076013296	0.012023202	0.014548791	0.02494203	0.033490255	0.018372306	0.016450567	0.023411733	0.007572667	0.20173683	0.646835879	0.291699407	0.078268428	0.011878438	0.005037734	0.042762384	0.038971766	0.015241712	0.092112304	0.032938531	0.025799862	0.027494479	0.025542713	0.088285827	0.011089594	0.03220884	0.142561476	0.018754595	0.040960582	0.120361419
ENSG00000249373	RP11-650J17.2	0.00912237	0.0064777	0.031046542	0.008794246	0.007307197	0.007401159	0	0.024605998	0.033978118	0.029687039	0.047395096	0.059401168	0.018910844	0.035160323	0.015709074	0.021918804	0.028143086	0.020832205	0.011579826	0.014615497	0.008008975	0.00237855	0.022300301	0.031275226	0	0.012169561	0.007348301	0.010852531	0.001051859	0.013914716	0	0.010786694	0.007191708	0.002293418	0	0	0.006296379	0.004922397	0.00395575	0.01867514	0.043411258	0.000258907	0.016761419	0.003385484	0.010518106	0.017991801	0.006297215	0.00139347	0.003878033	0.775682951	0.002895276	0.015015215	0.008661646	0.000904553
ENSG00000267339	LINC00906	0.095351964	0.0366801	0.003269783	0.045194942	0.021329489	0.015902319	0.006174088	0.18869867	0.124705954	0.257270601	0.32400521	0.430559862	0.160999853	0.144431499	0.297684672	0.277404581	0.159818314	0.319608005	0.57600254	0.529411231	0.067385976	0.02643069	0.002477439	0.892888464	0.38124521	0.012369353	0.013167505	0.006372897	0.007125133	0.010070013	0.006224511	0.173610352	0.180938634	0.042192798	0	0.003760891	0.047743795	0.025988283	0.005489688	0.018864171	0.008572376	0.002234508	0.01355467	0.019144304	0.150248244	0.249342107	0.009064665	0.012980296	0.043577692	3.809173402	0.014282644	0.034950467	0.378902786	0.037274315
ENSG00000259651	CTD-2330J20.1	0.013835479	0.028195026	0.003429667	0.010877027	0.008464495	0.006046613	0.072340127	0.004448214	0.006946417	0.005628744	0.023084383	0.050782517	0.006378915	0.007745882	0.039463149	0.002302267	0.005838728	0.004991728	0.001108145	0.002277261	0.014717838	0.011731631	0.00513437	0.055031759	0	0.012381509	0.004184475	0.003185999	0.005072272	0.007163592	0	0.073214189	0.007748507	0.009798001	0	0.096356239	0.135151964	0.011015097	0.001716971	0.025092996	0.005909231	0.006269538	0.023384705	0.110452112	0.023625356	0.020952865	0.005310824	0.06551318	0.011435607	0.334043078	0.008054909	0.004741234	0.006696779	0.451103368
ENSG00000200314	Y_RNA	0.034096077	0.020361631	0	0.004614597	0.00709236	0.003919573	0.121684412	0.017206458	0.021974226	0.014383011	0.02143659	0.020870991	0.005990194	0.008503972	0.016096519	0.015279775	0.01125701	0.025621501	0.011565461	0.004081775	0.093600427	0.004668376	0.016753685	0.132536156	0.066866378	0.013586492	0.010496823	0.008160283	0.423446117	0.006011343	0	0.003821406	0.004375509	0.091250326	0	0.003535418	0.009744254	0.176593791	0.001692226	0.005310042	0	0.013668316	0.00523905	0.10481003	0.047060868	0.03896149	0.021075987	0.009895671	0	0.013656747	0.006772618	0.005223573	0.37118292	0.00442844
ENSG00000252832	RNU6-1212P	0.00247284	0.00339668	0.002933116	0.019046207	0.01828954	0.021138337	0.020728979	0.009131827	0	0.006701076	0	0	0.004871824	0.002136717	0.011889279	0.009580379	0.012949584	0.004912014	0.00599327	0.008342858	0.012259499	0.001873332	0	0	0	0.013907933	0.011605435	0.014451294	0.001010121	0.012119859	0	0.004614885	0.001023673	0.008187846	0	0	0.015581446	0.007246901	0	0.057130227	0.033474405	0.000945449	0.02009751	0.010896755	0.008803157	0.00557075	0.036073506	0.009571992	0.007144345	0.063163413	0.013681071	0.007932639	0	0.00053745
ENSG00000261489	CTD-2515H24.3	0.024902049	0.053485183	0.043289388	0.064466397	0.057224573	0.042601695	0.029734143	0.026094806	0.027997609	0.031274653	0.00836736	0.020645671	0.052870826	0.036188511	0.034741627	0.028382237	0.024015284	0.01522083	0.068563724	0.025972566	0.204436511	0.00029873	0.001648804	0.489436877	0.388109874	0.014458005	0.015298	0.025987795	0.242268763	0.019081395	0.160527745	0.124631421	0.016021872	0.308285037	0.174770966	0.230055386	0.089085044	0.295046898	0.002530058	0.105665575	0.078668401	0.061048314	0.0420445	0.401289365	0.146337014	0.149456272	0.009162895	0.00162809	0.088362064	0.09162992	0.163700965	0.153621504	0.299437083	0.001648996
ENSG00000252125	RNU6-1299P	0.005113232	0.005056141	0.002343201	0.009979577	0.011932614	0.001903173	0	0	0	0.00299902	0.021678502	0.00965261	0.002967607	0.001658045	0.004128868	0.002200797	0.008470395	0	0	0.011581799	0.003470081	0.003723537	0	0	0.068903073	0.015059444	0.005890053	0	0.004064948	0.001942391	0	0.000995501	0.001694167	0	0	0.002136497	0.003326014	0.013764651	0.001400487	0.005564598	0.017629824	0.008324909	0.011281409	0.013870867	0.00921297	0.011251173	0.007296224	0.015649055	0.005097442	0.004047995	0.00932212	0.013661419	0.004265338	0.001973716
ENSG00000213167	AL591516.4	0.093410612	0.048875486	0.001530826	0.049052826	0.096925576	0.11599645	0.044766599	0.002556932	0	0.002540514	0.00206237	0.001028241	0.003325416	0.00148822	0.004167958	0	0.004036311	0.003760588	0.016169243	0.006232908	0.046931407	0.103713757	0	0.046699305	0.032296646	0.015502581	0.013946743	0.028905285	0.013690893	0.033157047	0.118471398	0.031080041	0.024893477	0.001896215	0	0.007165373	0.101646426	0.0188096	0.00275778	0.355880978	0.035912636	0.007453629	0.010639988	0.024612134	0.021706592	0.023057087	0.014995284	0.016651655	0.011260206	0.058574593	0.304972767	0.035521026	0.063615223	0.00085483
ENSG00000227098	AC073636.1	0.052532924	0.226613327	0.00820324	0.007383024	0.014546487	0.01502922	0.104457045	0.027510334	0.031964352	0.032693489	0.04241616	0.046486472	0.030254998	0.033674335	0.019176009	0.042560439	0.034796791	0.02049674	0.0266448	0.033478574	0.21813616	0.003671987	0.014500119	1.008718006	0.910028578	0.017289596	0.014570784	0.015834517	0.028379702	0.0120567	0.158155137	0.002157112	0.001308955	0.04808075	0.096781074	0.002799954	0.034048151	0.00666609	0.005269909	0.172656317	0.147527664	0.004855172	0.0097613	0.287938065	0.043057029	0.028496758	0.017194077	0.007943166	0.00839533	3.247501886	0.032698916	0.946429281	0.42810188	0.00194469
ENSG00000252027	RNU6ATAC14P	0.037337447	0.010488825	0.014667818	0.002623349	0.001855429	0.013989336	0	0	0	0.001662314	0.003115128	0.002007374	0.002482767	0	0	0	0.003365071	0.006590738	0.003079533	0.005862737	0.038930032	0.035362185	0.002073319	0	0	0.017322122	0.010628236	0.01391508	0.020431935	0.01024752	0	0.003625909	0.000554728	0.03838903	0	0.001966146	0.005464535	0.00997198	0.00349485	0.028720531	0.026478019	0.008639476	0.002833289	0.008722479	0.018470878	0.019326648	0.026738022	0.056646475	0.015619497	0.051017554	0.012273548	0.086690631	0.008714945	0.002577686
ENSG00000224525	RP11-561I11.3	1.497130593	2.554084546	0.161255033	0.191196746	0.056117719	0.074962318	0.034358076	1.111676405	1.350125144	1.989542926	0.560309672	0.66401912	1.243656377	1.404249837	0.81724761	1.136618213	2.469145765	1.495110231	0.225710341	1.060571566	1.334284869	0.026798676	0.011177299	0.039518844	0.008810088	0.018621025	0.029785671	0.074236408	0.012553809	0.039134836	0.048777326	0.044228057	0.006651519	0.048925342	0	0.003436361	1.113699033	0.118287346	0.018687438	0.057076062	0.042626605	0.018548007	0.23274087	0.02172389	0.451314139	0.307081217	0.048280543	0.035749098	0.034129209	0.102866519	0.051475223	0.028123312	0.026618961	0.078408182
ENSG00000267760	CTC-565M22.1	0.003477468	0.00402375	0.012758787	0.004051412	0.010381498	0.001969279	0.005960713	0.012589891	0.02098527	0.024019619	0.042131844	0.076991607	0.031719677	0.045094785	0.014238358	0.010692214	0.010360247	0.019537827	0.024918999	0.008894321	0.004628889	0.001236791	0.00113946	0.013192424	0.014873891	0.019013111	0.01323219	0.011265422	0.00095233	0.013017235	0.026979543	0.011554691	0.001216932	0	0	0	0.003256142	0.002232858	0.002385081	0.20165828	0.027463652	0.004974181	0.01169755	0.02722026	0.00153491	0.00365908	0.006919953	0.005270076	0.006010358	1.024861867	0.00416998	0.019167634	0.016147431	0.000275883
ENSG00000240874	CTD-2515H24.1	0.019472167	0.026367229	0.039854534	0.030746019	0.04507122	0.029912168	0.069894875	0.039796561	0.046477959	0.052112321	0.013611524	0.027843389	0.063370819	0.0353739	0.032425875	0.037370568	0.032598157	0.041511987	0.03810311	0.027673829	0.079388513	0.010544719	0.014592471	0.189832825	0.09371211	0.020486574	0.018064016	0.050982728	0.046779877	0.026038746	0	0.070090364	0.013035542	0.192494161	0.017672894	0.078484677	0.081212133	0.154929802	0.009223344	0.038118584	0.037613765	0.065243677	0.027490599	0.114760044	0.046902034	0.06184077	0.024096764	0.005760213	0.116818973	1.32606543	0.149202176	0.123184379	0.132089842	0.004127484
ENSG00000267528	AC011524.1	0.348576522	0.120438107	0.0009703	0.15226217	0.058453438	0.056577744	0.013299151	0.284668979	0.21127055	0.381207156	0.370642501	0.550998133	0.232656348	0.223610333	0.351985302	0.389306262	0.24483504	0.440072297	0.802585101	0.658215936	0.233967198	0.101164206	0	1.249841147	0.545165808	0.021206983	0.021826832	0.012305634	0.015062514	0.01141162	0.048178465	0.519412127	0.463921152	0.070190745	0	0.001779968	0.089399719	0.064112676	0.051754871	0.078851234	0.019958446	0.001806814	0.012787778	0.012509458	0.349911475	0.529158107	0.010423413	0.006927753	0.111357342	0.046214372	0.023953154	0.068349916	0.622864432	0.006677347
ENSG00000267768	CTC-459F4.8	0.021071958	0.021260352	0.023086749	0.014906065	0.015214267	0.010225878	0.019792882	0.005939822	0.01745467	0.013861234	0.002553799	0.015324243	0.023030661	0.012374789	0.003333216	0.019352049	0.018007429	0.013226109	0.0018236	0.004569201	0.045617627	0.00545673	0.008149722	0	0.026591691	0.021344014	0.012996692	0.031300317	0.005512874	0.028234601	0	0.00749822	0.001849423	0.012166744	0.0492147	0.014356135	0.020684801	0.034280208	0.001245338	0.082082692	0.02286212	0.004687789	0.042181244	0.039348116	0.008597905	0.012438188	0.018812848	0.015231394	0.02227962	1.348316134	0.045594443	0.028019244	0.020518849	0.001311063
ENSG00000266906	AC005357.1	0.032353173	0.023394887	0.020036431	0.009490573	0.019245953	0.008536967	0	0.042397497	0.079637096	0.054776787	0.035448867	0.018605877	0.104100089	0.083510657	0.033798128	0.057607848	0.094034635	0.048493666	0.009669314	0.024997251	0.048736451	0.00228855	0.005206099	0.044802378	0.057069246	0.022855112	0.015806501	0.024754923	0.004679894	0.018951973	0.0546631	0.005766301	0.002586728	0.024311238	0.063769421	0.059424111	0.022581982	0.031995734	0.001232737	0.125873393	0.015737948	0.000868639	0.042585732	0.024565905	0.020752716	0.019969121	0.016545112	0.017841343	0.009103293	0.948188807	0.034398022	0.026637382	0.030062102	0.000641126
ENSG00000267258	CTC-448F2.3	0.017098113	0.017815528	0.015580424	0.020500869	0.018799748	0.025051146	0	0.016194139	0.020852279	0.01913095	0.016582941	0.016884709	0.022031163	0.026731253	0.012750959	0.0191024	0.015149735	0.010977994	0.019354535	0.015776817	0.029983476	0.036744748	0.041565883	0.063000708	0.032814711	0.022959316	0.017729889	0.016746321	0.029599887	0.022178202	0.016569919	0.009305344	0.007223243	0.009590847	0	0.012751192	0.029241301	0.021335144	0.008409408	0.023322344	0.033090802	0.010350112	0.028627903	0.024339755	0.026217445	0.026934383	0.016509605	0.020052348	0.011472311	1.355011232	0.035994433	0.028329209	0.02472852	0.010517016
ENSG00000238420	RNU6-437P	0.029206512	0.038274377	0.030204501	0.033194252	0.02595984	0.02294712	0	0.033607272	0.019881709	0.030927426	0.045555924	0.047001612	0.014558235	0.027938365	0.028003223	0.040131133	0.037639293	0.016249874	0.051016196	0.031160925	0.045740217	0.014892742	0.017739353	0.168949774	0	0.023015637	0.033249945	0.029499092	0.027621879	0.02402871	0	0.013163651	0.011340874	0.031270002	0	0.017293744	0.057086044	0.029328113	0.004517412	0.043633604	0.08017398	0.030346178	0.051125275	0.105021576	0.056930306	0.040933603	0.039088615	0.069583018	0.022042264	0.062649069	0.061655804	0.066521664	0.054090768	0.022348819
ENSG00000238490	Y_RNA	0.040972523	0.030850891	0.020189423	0.042785715	0.032649211	0.028135998	0.04846068	0.00812861	0.001642763	0.006514828	0.010046617	0.030046322	0.011702904	0.007883208	0.006829134	0.003893695	0.003102579	0.002765791	0.01225539	0	0.044050962	0.038031482	0.018621923	0	0	0.024864302	0.028291892	0.027255133	0.0293711	0.028135899	0	0.018671164	0.0097253	0.007200464	0	0.006875129	0.030207104	0.083995076	0.010169211	0.053043382	0.067688711	0.021976788	0.042079263	0.041413293	0.05552225	0.063757722	0.028876266	0.012745404	0.040529698	0.043991284	0.067632623	0.041845868	0.069681109	0.019690967
ENSG00000200252	Y_RNA	0.008377222	0.007639495	0.001362024	0.042805066	0.039826404	0.027222898	0.018702716	0.018919833	0.008436372	0.021616132	0	0.001360653	0.001891093	0	0.020919527	0.008165102	0.005998257	0.004087781	0.011180036	0.014572623	0.019215272	0.005393369	0.460498545	0.04692674	0.104404433	0.024940737	0.092288883	0.012392265	0.007581663	0.010658819	0	0.006060626	0.001235896	0.02892795	0	0.024621779	0.011754098	0.011107281	0.002976761	0.031854604	0.046984463	0.024377247	0.021500177	0.04987772	0.008620969	0.013071981	0.045590452	0.059683858	0.013956567	0.023958116	0.024519466	0.080530541	0.012008381	0.007497536
ENSG00000259482	RP11-219B17.2	0.03232883	0.040784974	0.083211983	0.016494158	0.0188533	0.013376704	0.027685196	0.006973741	0.010260527	0.019815045	0.033889832	0.042202288	0.012714214	0.017049685	0.011443036	0.031208298	0.023654107	0.026471505	0.006036789	0.08308135	0.043734966	0.021337692	0.007504286	0.021622707	0.070133788	0.026084876	0.013656615	0.023877596	0.012236888	0.020845211	0.042048403	0.0133723	0.005227425	0.020247542	0.042554296	0.027150475	0.024778066	0.0232536	0.023826478	0.027654969	0.04381671	0.008699723	0.054668063	0.03891187	0.024393079	0.026106306	0.023881792	0.024594467	0.019802449	3.692593364	0.045794673	0.038416217	0.042863826	0.00446683
ENSG00000233941	RP11-404H14.1	0.000883087	0.001839028	0.000380688	0.001059591	0.002267251	0.001163139	0.074455685	0.000630194	0.00499967	0.000273163	0.003792905	0.003440819	0.000337717	0.002161319	0.001923418	0.00100814	0.001286204	0	0	0.001215929	0.030163827	0.000222181	0.000689313	0	0.013454953	0.02661921	0.014361958	0.00185264	0.027145621	0.000616406	0.064153151	0.000414142	0.000332148	0.024337699	0.046379702	0.001158965	0.001843594	0.016026598	0.000619927	0.002219628	0.002939409	0.007235565	0.003168171	0.031365371	0.010792767	0.016746333	0.015772805	0.002230191	0.001675337	0.010298169	0.005531241	0.001265059	0.010476505	0.001461179
ENSG00000267777	CTC-439O9.3	0.014452049	0.018627374	0.009937411	0.02454662	0.019125647	0.01149849	0.013596289	0.003448015	0.005334466	0.003074043	0.002637501	0.005778241	0.006375678	0.00727933	0.003131049	0.005264366	0.001821357	0.002699964	0.003846401	0.00127237	0.025477053	0.016483785	0.000933011	0.014821394	0.067308312	0.029103662	0.015834694	0.034161606	0.008013948	0.022924864	0.049063203	0.006949548	0.003978586	0.007223816	0	0.003285656	0.020417731	0.010286539	0.004687578	0.038262242	0.091937605	0.010529591	0.017353424	0.047498026	0.008426092	0.006608188	0.016294716	0.016321346	0.011773259	3.294035866	0.048812974	0.052169941	0.022273541	0.008774779
ENSG00000218872	RP11-249L21.2	0.085025274	0.070883668	0.038855805	0.071045312	0.070110643	0.062433954	0.006440907	0.013024734	0.013454356	0.027404773	0.019921926	0.069538049	0.03437652	0.00839396	0.005922885	0.018088439	0.016735847	0.021261856	0.010575318	0.009025636	0.079747404	0.047613426	0.002304471	0.025864837	0.110459959	0.030465534	0.019022275	0.038325955	0.014467712	0.032477263	0	0.042390361	0.022632621	0.026393717	0.029789235	0.00678338	0.0857681	0.03659882	0.013145395	0.122154047	0.101170648	0.009690086	0.100448066	0.017152231	0.043056091	0.043899902	0.025036853	0.043729122	0.034276833	0.146256691	0.07804678	0.074659659	0.046990447	0.012426388
ENSG00000266976	AC079466.1	0.042451453	0.042702067	0.027515861	0.036118995	0.040613578	0.046032904	0.027323684	0.032320725	0.021960892	0.032917404	0.051955825	0.061011823	0.029053126	0.040613508	0.029697593	0.042481025	0.040115001	0.026524986	0.028808686	0.025426328	0.033068908	0.045881032	0.350047286	0.03028953	0.060746651	0.030624703	0.029374129	0.031042692	0.028176953	0.034223349	0.027891171	0.026626617	0.030200281	0.04003761	0.022552128	0.117328524	0.047289841	0.025598142	0.046189993	0.058643152	0.045543541	0.350756608	0.034351358	0.041391391	0.036957293	0.054645725	0.02689062	0.030682088	0.023582575	0.072624081	0.066054933	0.039571524	0.042133532	0.052721584
ENSG00000243780	RP11-112N19.1	0.026363583	0.026923853	0.015263805	0.027795557	0.029968493	0.03774195	0.028722277	0.020415617	0.011494535	0.009650179	0.017888209	0.007448012	0.012963359	0.009859381	0.009584561	0.012278383	0.014081971	0.006610818	0.019101607	0.014049607	0.039821539	0.030431538	0.032906821	0.10157858	0.104720118	0.031829982	0.020933097	0.025654132	0.024068808	0.025420319	0.068249224	0.011989251	0.008669169	0.010594274	0.019748079	0.00500608	0.027377206	0.01614775	0.014686781	0.030339704	0.065318306	0.014694206	0.020457567	0.034748549	0.035925025	0.026267274	0.028567233	0.032507153	0.01544066	0.64376869	0.026187124	0.030439633	0.041396492	0.011838361
ENSG00000213690	RP11-513D4.1	0.027462454	0.021448462	0.039103321	0.211364156	0.068860957	0.077624404	0	0.028784114	0.026643196	0.021356915	0.190947614	0.213947161	0.037248161	0.025647466	0.030669391	0.036229512	0.027972837	0.016820811	0.042860379	0.025081965	0.027018606	0.017650247	0.044870295	0.043578083	0.021250709	0.032754405	0.016181254	0.023278091	0.014683097	0.026860818	0.017994684	0.015699975	0.014852063	0.010739535	0	0.005081927	0.035565143	0.030149349	0.028953755	0.051974179	0.079466983	0.005501695	0.058195193	0.061667791	0.023622292	0.02054776	0.01522977	0.016581121	0.018253127	0.153678062	0.045388419	0.067452824	0.043112557	0.005289512
ENSG00000261219	RP11-344A16.2	0.048731352	0.042145064	0.024739849	0.073499891	0.053134186	0.048044127	0.050169631	0.043182618	0.07486571	0.068503207	0.20082797	0.199713159	0.074486485	0.094001991	0.067898993	0.058032517	0.058146854	0.0460115	0.050365572	0.041484847	0.039125018	0.014194945	0.023474767	0.012122937	0.035681329	0.033472649	0.030516178	0.05235641	0.028080446	0.039202071	0.012491101	0.051987709	0.035295826	0.01746296	0.031680454	0.01486656	0.063425113	0.019274638	0.036327684	0.055122058	0.034041258	0.013727482	0.033657038	0.048918651	0.039899506	0.037693731	0.041138996	0.038116424	0.024658468	0.053918031	0.035176928	0.067116224	0.024545556	0.01358047
ENSG00000236501	AC079305.11	0.045833735	0.348234877	0.051533106	0.021600788	0.023501621	0.027804595	0.074532514	0.245999302	0.327620859	0.243758167	0.655324528	0.608387836	0.321697295	0.361136495	0.152519281	0.321331274	0.288126539	0.197958169	0.159194596	0.252837735	0.258412325	0.003954342	0.018095162	1.303573417	1.329663463	0.033739846	0.02117285	0.018172551	0.04711224	0.017217117	0.63249867	0.002713393	0.002251106	0.050516175	0.060864491	0.004160705	0.02756625	0.010393677	0.003467417	0.215728284	0.241472693	0.008490967	0.05716782	0.455458528	0.046314348	0.025258905	0.040602602	0.015560318	0.020779074	0.793734011	0.057498681	1.430613517	0.619983828	0.002495038
ENSG00000259750	RP11-356M20.2	0.043841128	0.038208479	0.026605303	0.063346768	0.045815196	0.053866746	0.041432693	0.010822872	0.012549937	0.021011687	0.020610673	0.018204583	0.014006134	0.013405853	0.015357575	0.019981426	0.022994365	0.009559346	0.020226863	0.019716175	0.04772031	0.046332263	0.148052288	0.105072636	0.137159445	0.03635141	0.041596625	0.034617521	0.031971623	0.028831952	0.035404415	0.020518581	0.012635817	0.0304794	0	0.023750879	0.040048707	0.047670234	0.027788205	0.044052791	0.095232659	0.021117485	0.035264203	0.060681789	0.03104614	0.032955944	0.048321112	0.030067633	0.029910561	0.041349226	0.043901889	0.073071022	0.049767269	0.015403766
ENSG00000266767	RP11-678G15.2	0.124195143	0.103766615	0.031812192	0.051269842	0.062326162	0.030023793	0.068778194	0.006143369	0.005277494	0.01666329	0.007414188	0.014644707	0.010587908	0.011346226	0.011698702	0.006899083	0.010166843	0.015130861	0.005904651	0.005583622	0.102473573	0.016823896	0.000129653	0.009444786	0.02868335	0.036843855	0.026795287	0.047839323	0.012042388	0.043454107	0.059301149	0.038024294	0.052874695	0.059001968	0.058849801	0.037608579	0.055955527	0.022092143	0.024332216	0.052649804	0.11071572	0.016647721	0.03568797	0.078280577	0.027516721	0.03203321	0.022067593	0.00985262	0.023433744	0.032958385	0.68191863	0.058804966	0.042002613	0.001108631
ENSG00000228844	RP11-467I20.3	0.036604046	0.034119361	0.019723798	0.036655022	0.022365973	0.045382201	0.009064663	0.012165454	0.016247036	0.013600147	0.01386044	0.019681444	0.011027172	0.009734495	0.011428121	0.011848246	0.013955561	0.01377484	0.015062907	0.00906006	0.032668042	0.029748161	0.045524712	0	0.047286246	0.038489397	0.027858957	0.029358776	0.020377704	0.02890601	0	0.013042008	0.012491291	0.027557988	0	0.006161708	0.038554221	0.016981048	0.026720023	0.039225105	0.092416898	0.016098204	0.045567999	0.037039418	0.044122318	0.043371183	0.029300321	0.035624931	0.039478665	0.021618388	0.03334588	0.045129763	0.049972208	0.023974992
ENSG00000271608	RP11-697G4.4	0.029879402	0.028289761	0.004884277	0.03464379	0.026770794	0.035650537	0.012112008	0.012886381	0.020865909	0.037178078	0.087013374	0.095958891	0.048707095	0.027602353	0.021709637	0.035110414	0.03465057	0.029334582	0.069392102	0.033687638	0.051096516	0.007451504	0.007132058	0.077629222	0.071008456	0.039503736	0.033384995	0.031444673	0.010730464	0.033278121	0.042303272	0.015160284	0.004933321	0.04519222	0	0.015318546	0.037627752	0.027189564	0.00907968	0.127932754	0.248458934	0.026388174	0.026947203	0.085668369	0.011758136	0.00808235	0.03324389	0.016752718	0.022007654	0.190180081	0.108721657	0.089066629	0.070738977	0.003062397
ENSG00000200318	U3	0.019663245	0.0089375	0.01501097	0.020249771	0.025207677	0.022097834	0.107708075	0.038433233	0.048463846	0.056396213	0.163829981	0.136661555	0.045318855	0.042488003	0.063097768	0.04134729	0.046472267	0.045695055	0.084836905	0.071835189	0.037828535	0.012612163	0.007385224	0.230233842	0.024780602	0.040711117	0.028878023	0.033699979	0.025528659	0.035835501	0.023334971	0.008416529	0.008698238	0.021534338	0.180470983	0.018822556	0.025641834	0.038361439	0.023990425	0.086338098	0.033490252	0.020822829	0.165335754	0.114224871	0.023420674	0.036624889	0.031843026	0.027562171	0.012460151	0.147829179	0.055418394	0.032404339	0.034477059	0.004561775
