# MEAN_SAMPLE_SIZE = 54881
# TOTAL_GENES = 15763
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_REGULATION_OF_CILIUM_BE...2         SET       9     -0.68111    -0.016271       0.3105      0.98586 GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY_INVOLVED_IN_CILIARY_MOTILITY
GOBP_REGULATION_OF_CILIUM_DE...          SET      26     -0.14473   -0.0058734      0.18788      0.77945 GOBP_REGULATION_OF_CILIUM_DEPENDENT_CELL_MOTILITY
GOBP_REGULATION_OF_CILIUM_MO...          SET      35      -0.2141    -0.010078      0.15951      0.91024 GOBP_REGULATION_OF_CILIUM_MOVEMENT
GOBP_REGULATION_OF_CIRCADIAN...          SET     100     -0.01925   -0.0015284     0.090102      0.58459 GOBP_REGULATION_OF_CIRCADIAN_RHYTHM
GOBP_REGULATION_OF_CLATHRIN_...          SET      15     -0.16691   -0.0051467       0.2446       0.7525 GOBP_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS
GOBP_REGULATION_OF_COAGULATI...          SET      65    -0.095931   -0.0061477      0.11393       0.8001 GOBP_REGULATION_OF_COAGULATION
GOBP_REGULATION_OF_COA_TRANS...          SET       6     -0.04312  -0.00084113      0.33795      0.55076 GOBP_REGULATION_OF_COA_TRANSFERASE_ACTIVITY
GOBP_REGULATION_OF_COLLAGEN_...1         SET       7      0.73537     0.015494      0.30116    0.0073135 GOBP_REGULATION_OF_COLLAGEN_FIBRIL_ORGANIZATION
GOBP_REGULATION_OF_COLLAGEN_...2         SET      31      0.37546     0.016635      0.16801     0.012726 GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS
GOBP_REGULATION_OF_COLLATERA...          SET      18   0.00036877   1.2455e-05      0.21398      0.49931 GOBP_REGULATION_OF_COLLATERAL_SPROUTING
GOBP_REGULATION_OF_COMPLEMEN...1         SET      18    -0.086701   -0.0029282      0.21957      0.65353 GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION
GOBP_REGULATION_OF_COMPLEMEN...2         SET       3      0.34052    0.0046974      0.56702      0.27408 GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY
GOBP_REGULATION_OF_COMPLEMEN...3         SET       8     -0.46203    -0.010406      0.38565      0.88454 GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY
GOBP_REGULATION_OF_COMPLEMEN...4         SET      11    -0.051379   -0.0013568      0.26059      0.57815 GOBP_REGULATION_OF_COMPLEMENT_DEPENDENT_CYTOTOXICITY
GOBP_REGULATION_OF_CONNECTIV...          SET       5   -0.0035973  -6.4059e-05      0.47594      0.50302 GOBP_REGULATION_OF_CONNECTIVE_TISSUE_REPLACEMENT
GOBP_REGULATION_OF_CORE_PROM...          SET       6     0.053052    0.0010349      0.38924      0.44579 GOBP_REGULATION_OF_CORE_PROMOTER_BINDING
GOBP_REGULATION_OF_CORTICOST...          SET      14     -0.22678   -0.0067558      0.23552      0.83219 GOBP_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION
GOBP_REGULATION_OF_CORTICOTR...          SET       3     -0.11531   -0.0015907      0.43353      0.60487 GOBP_REGULATION_OF_CORTICOTROPIN_SECRETION
GOBP_REGULATION_OF_CORTISOL_...          SET       7      0.41079    0.0086549      0.33273       0.1085 GOBP_REGULATION_OF_CORTISOL_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_CYCLIC_NU...          SET       7      0.26671    0.0056194      0.27773      0.16846 GOBP_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY
GOBP_REGULATION_OF_CYCLIN_DE...          SET      80      0.26177     0.018602     0.092109    0.0022451 GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY
GOBP_REGULATION_OF_CYSTEINE_...1         SET     185     0.028179    0.0030349      0.06438      0.33081 GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY
GOBP_REGULATION_OF_CYSTEINE_...2         SET      13     -0.43873    -0.012595      0.24851      0.96124 GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY
GOBP_REGULATION_OF_CYSTEINE_...3         SET       5     -0.59502    -0.010596      0.41371      0.92481 GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS
GOBP_REGULATION_OF_CYTOKINES...          SET      77   -0.0022568  -0.00015735      0.10557      0.50853 GOBP_REGULATION_OF_CYTOKINESIS
GOBP_REGULATION_OF_CYTOPLASM...1         SET       7       0.3699    0.0077934      0.43362      0.19683 GOBP_REGULATION_OF_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY
GOBP_REGULATION_OF_CYTOPLASM...2         SET      23      0.28857     0.011015      0.18248     0.056906 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION
GOBP_REGULATION_OF_CYTOPLASM...3         SET      10      0.18123    0.0045634       0.2634      0.24572 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_ELONGATION
GOBP_REGULATION_OF_CYTOPLASM...4         SET       5     0.079697    0.0014192      0.34204      0.40788 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_INITIATION
GOBP_REGULATION_OF_CYTOPLASM...5         SET      25       0.1194    0.0047514      0.17325      0.24536 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSPORT
GOBP_REGULATION_OF_CYTOSKELE...          SET     418    -0.036836   -0.0059186     0.043524      0.80131 GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION
GOBP_REGULATION_OF_CYTOSOLIC...          SET      56    -0.085491   -0.0050867      0.12841      0.74721 GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION
GOBP_REGULATION_OF_DEACETYLA...          SET      11      0.18712    0.0049416      0.28159      0.25318 GOBP_REGULATION_OF_DEACETYLASE_ACTIVITY
GOBP_REGULATION_OF_DEFENSE_R...1         SET     585    -0.043126   -0.0081527     0.037184      0.87693 GOBP_REGULATION_OF_DEFENSE_RESPONSE
GOBP_REGULATION_OF_DEFENSE_R...2         SET      17     0.065785    0.0021593      0.18979      0.36444 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM
GOBP_REGULATION_OF_DEFENSE_R...3         SET       5     -0.24507   -0.0043642      0.41642       0.7219 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_FUNGUS
GOBP_REGULATION_OF_DEFENSE_R...4         SET      64    -0.043408   -0.0027604      0.11247      0.65023 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS
GOBP_REGULATION_OF_DEFENSE_R...5         SET      35    -0.063125   -0.0029713      0.15217      0.66087 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST
GOBP_REGULATION_OF_DELAYED_R...          SET      16      0.48899     0.015572      0.21038     0.010063 GOBP_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY
GOBP_REGULATION_OF_DENDRITE_...1         SET      80     0.025723    0.0018279      0.10133      0.39981 GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT
GOBP_REGULATION_OF_DENDRITE_...2         SET      23    -0.049322   -0.0018827      0.19282      0.60094 GOBP_REGULATION_OF_DENDRITE_EXTENSION
GOBP_REGULATION_OF_DENDRITE_...3         SET      48    -0.022289   -0.0012281      0.12986      0.56814 GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS
GOBP_REGULATION_OF_DENDRITIC...1         SET       9      0.35323    0.0084381      0.27633      0.10058 GOBP_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION
GOBP_REGULATION_OF_DENDRITIC...2         SET       9        0.307    0.0073338      0.33271      0.17809 GOBP_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS
GOBP_REGULATION_OF_DENDRITIC...3         SET      10      0.42369     0.010669      0.28812     0.070721 GOBP_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_DENDRITIC...4         SET      43    -0.047564   -0.0024809      0.13879      0.63409 GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT
GOBP_REGULATION_OF_DENDRITIC...5         SET       9     0.073133     0.001747      0.32978      0.41225 GOBP_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE
GOBP_REGULATION_OF_DENDRITIC...6         SET      33       0.3475     0.015884      0.16474     0.017463 GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS
GOBP_REGULATION_OF_DEOXYRIBO...          SET       9     -0.16359    -0.003908      0.24012      0.75215 GOBP_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY
GOBP_REGULATION_OF_DEPHOSPHO...          SET     110      0.13565     0.011293     0.082385     0.049834 GOBP_REGULATION_OF_DEPHOSPHORYLATION
GOBP_REGULATION_OF_DEVELOPME...1         SET     247    -0.029038   -0.0036065     0.058523      0.69012 GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH
GOBP_REGULATION_OF_DEVELOPME...2         SET       7     -0.27076   -0.0057046      0.39603      0.75291 GOBP_REGULATION_OF_DEVELOPMENT_HETEROCHRONIC
GOBP_REGULATION_OF_DIGESTIVE...          SET      32    -0.038686   -0.0017413      0.16611      0.59208 GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS
GOBP_REGULATION_OF_DNA_BINDI...1         SET      98     0.038102     0.002995     0.093921      0.34249 GOBP_REGULATION_OF_DNA_BINDING
GOBP_REGULATION_OF_DNA_BINDI...2         SET     355    -0.046817   -0.0069465     0.047729      0.83667 GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY
GOBP_REGULATION_OF_DNA_BIOSY...          SET     101     -0.04679   -0.0037335     0.088313      0.70188 GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_DNA_CATAB...          SET       7     -0.19017   -0.0040068      0.32779      0.71909 GOBP_REGULATION_OF_DNA_CATABOLIC_PROCESS
GOBP_REGULATION_OF_DNA_DAMAG...1         SET      22     -0.19033   -0.0071058      0.19003      0.84172 GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT
GOBP_REGULATION_OF_DNA_DAMAG...2         SET      29      0.14075    0.0060318      0.15002      0.17408 GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
GOBP_REGULATION_OF_DNA_DAMAG...3         SET       4    -0.067445   -0.0010743      0.38169      0.57013 GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_TRANSCRIPTION_OF_P21_CLASS_MEDIATOR
GOBP_REGULATION_OF_DNA_DEMET...          SET      10      0.18581    0.0046788      0.28128      0.25444 GOBP_REGULATION_OF_DNA_DEMETHYLATION
GOBP_REGULATION_OF_DNA_DIREC...          SET      10      0.37059    0.0093314      0.24942     0.068676 GOBP_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY
GOBP_REGULATION_OF_DNA_DUPLE...          SET       5     -0.14383   -0.0025614      0.26934      0.70333 GOBP_REGULATION_OF_DNA_DUPLEX_UNWINDING
GOBP_REGULATION_OF_DNA_HELIC...          SET       4     -0.13422   -0.0021379      0.27936      0.68454 GOBP_REGULATION_OF_DNA_HELICASE_ACTIVITY
GOBP_REGULATION_OF_DNA_LIGAT...          SET       5      0.49805    0.0088692      0.30658      0.05214 GOBP_REGULATION_OF_DNA_LIGATION
GOBP_REGULATION_OF_DNA_METAB...          SET     443     0.053616    0.0088613     0.041945       0.1006 GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS
GOBP_REGULATION_OF_DNA_METHY...1         SET      14      0.19266    0.0057392      0.25956      0.22898 GOBP_REGULATION_OF_DNA_METHYLATION
GOBP_REGULATION_OF_DNA_METHY...2         SET      18      0.25987    0.0087769      0.21017      0.10815 GOBP_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION
GOBP_REGULATION_OF_DNA_PRIMA...          SET       5      0.26606     0.004738      0.41585      0.26116 GOBP_REGULATION_OF_DNA_PRIMASE_ACTIVITY
GOBP_REGULATION_OF_DNA_RECOM...          SET     107       0.1165    0.0095665     0.085149      0.08563 GOBP_REGULATION_OF_DNA_RECOMBINATION
GOBP_REGULATION_OF_DNA_REPAIR            SET     181      0.06061    0.0064576      0.06507      0.17582 GOBP_REGULATION_OF_DNA_REPAIR
GOBP_REGULATION_OF_DNA_REPLI...          SET     119      0.17764     0.015377     0.076843     0.010404 GOBP_REGULATION_OF_DNA_REPLICATION
GOBP_REGULATION_OF_DNA_STRAN...          SET      16     0.027191   0.00086588      0.22354      0.45159 GOBP_REGULATION_OF_DNA_STRAND_ELONGATION
GOBP_REGULATION_OF_DNA_TEMPL...1         SET      50     0.090349    0.0050806       0.1113      0.20847 GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION
GOBP_REGULATION_OF_DNA_TEMPL...2         SET      14     0.070528     0.002101      0.20296      0.36411 GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION
GOBP_REGULATION_OF_DNA_TEMPL...3         SET      87     -0.10105   -0.0074864      0.10109      0.84123 GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION
GOBP_REGULATION_OF_DNA_TEMPL...4         SET      65     -0.17278    -0.011073      0.11312      0.93667 GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION
GOBP_REGULATION_OF_DNA_TEMPL...5         SET      35     -0.19458    -0.009159      0.13254      0.92895 GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS
GOBP_REGULATION_OF_DNA_TOPOI...          SET       3      0.76676     0.010577      0.69741       0.1358 GOBP_REGULATION_OF_DNA_TOPOISOMERASE_ATP_HYDROLYZING_ACTIVITY
GOBP_REGULATION_OF_DOPAMINER...          SET      10     0.063332    0.0015947      0.29417      0.41477 GOBP_REGULATION_OF_DOPAMINERGIC_NEURON_DIFFERENTIATION
GOBP_REGULATION_OF_DOPAMINE_...          SET       9    -0.051221   -0.0012236      0.31291      0.56501 GOBP_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_DOSAGE_CO...          SET       6     -0.26346   -0.0051393      0.40682      0.74138 GOBP_REGULATION_OF_DOSAGE_COMPENSATION_BY_INACTIVATION_OF_X_CHROMOSOME
GOBP_REGULATION_OF_DOUBLE_ST...1         SET     108     0.068907    0.0056843     0.083715      0.20523 GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR
GOBP_REGULATION_OF_DOUBLE_ST...2         SET      59     0.092222    0.0056317      0.11647      0.21425 GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION
GOBP_REGULATION_OF_DOUBLE_ST...3         SET      21    -0.063163    -0.002304      0.20049      0.62364 GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING
GOBP_REGULATION_OF_EARLY_END...          SET      15      0.20676    0.0063754      0.23015       0.1845 GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT
GOBP_REGULATION_OF_EATING_BE...          SET       7      0.24954    0.0052576      0.37465      0.25269 GOBP_REGULATION_OF_EATING_BEHAVIOR
GOBP_REGULATION_OF_ELECTRON_...          SET       5      0.28431     0.005063      0.50869      0.28811 GOBP_REGULATION_OF_ELECTRON_TRANSFER_ACTIVITY
GOBP_REGULATION_OF_EMBRYONIC...          SET      76      0.22628     0.015674      0.10725     0.017444 GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT
GOBP_REGULATION_OF_ENAMEL_MI...          SET       5     -0.31163   -0.0055495      0.42129      0.77026 GOBP_REGULATION_OF_ENAMEL_MINERALIZATION
GOBP_REGULATION_OF_ENDOCRINE...          SET      32    -0.053309   -0.0023995      0.16537      0.62641 GOBP_REGULATION_OF_ENDOCRINE_PROCESS
GOBP_REGULATION_OF_ENDOCYTIC...          SET      16      0.33838     0.010776      0.22426     0.065674 GOBP_REGULATION_OF_ENDOCYTIC_RECYCLING
GOBP_REGULATION_OF_ENDOCYTOS...          SET     176     -0.08489   -0.0089201     0.068722      0.89162 GOBP_REGULATION_OF_ENDOCYTOSIS
GOBP_REGULATION_OF_ENDODEOXY...          SET       8     -0.10396   -0.0023415       0.2492      0.66172 GOBP_REGULATION_OF_ENDODEOXYRIBONUCLEASE_ACTIVITY
GOBP_REGULATION_OF_ENDODERMA...          SET       6      0.30893    0.0060263      0.38546      0.21144 GOBP_REGULATION_OF_ENDODERMAL_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_ENDOPEPTI...          SET     260   -0.0055739  -0.00070996      0.05619      0.53951 GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY
GOBP_REGULATION_OF_ENDOPLASM...1         SET      29      0.34272     0.014687      0.16946     0.021573 GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY
GOBP_REGULATION_OF_ENDOPLASM...2         SET       5      0.19901     0.003544      0.53014      0.35369 GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION
GOBP_REGULATION_OF_ENDOPLASM...3         SET      26     0.096045    0.0038976      0.17471      0.29126 GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE
GOBP_REGULATION_OF_ENDOSOME_...1         SET       5       -0.282   -0.0050219      0.48516      0.71946 GOBP_REGULATION_OF_ENDOSOME_ORGANIZATION
GOBP_REGULATION_OF_ENDOSOME_...2         SET      11     -0.31002   -0.0081872      0.22969      0.91144 GOBP_REGULATION_OF_ENDOSOME_SIZE
GOBP_REGULATION_OF_ENDOSOME_...3         SET       3      0.39196     0.005407      0.54412      0.23566 GOBP_REGULATION_OF_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT
GOBP_REGULATION_OF_ENDOTHELI...1         SET      17     -0.37127    -0.012187      0.22754      0.94861 GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS
GOBP_REGULATION_OF_ENDOTHELI...2         SET      16     -0.23049   -0.0073398      0.25637      0.81568 GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT
GOBP_REGULATION_OF_ENDOTHELI...3         SET      30     -0.45999    -0.020049      0.17304      0.99607 GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_ENDOTHELI...4         SET     145    0.0066702   0.00063681     0.074884      0.46451 GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION
GOBP_REGULATION_OF_ENDOTHELI...5         SET       4      0.58085    0.0092519      0.47868      0.11249 GOBP_REGULATION_OF_ENDOTHELIAL_TUBE_MORPHOGENESIS
GOBP_REGULATION_OF_ENTRY_OF_...          SET       7      0.17863    0.0037635      0.27674      0.25932 GOBP_REGULATION_OF_ENTRY_OF_BACTERIUM_INTO_HOST_CELL
GOBP_REGULATION_OF_EOSINOPHI...          SET       5      -1.0575    -0.018832      0.45714      0.98964 GOBP_REGULATION_OF_EOSINOPHIL_MIGRATION
GOBP_REGULATION_OF_EPIDERMAL...          SET      25     -0.23595   -0.0093896       0.2108      0.86849 GOBP_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY
GOBP_REGULATION_OF_EPIDERMIS...          SET      50     0.019283    0.0010843      0.13285       0.4423 GOBP_REGULATION_OF_EPIDERMIS_DEVELOPMENT
GOBP_REGULATION_OF_EPINEPHRI...          SET       3      0.98854     0.013637      0.52898     0.030838 GOBP_REGULATION_OF_EPINEPHRINE_SECRETION
GOBP_REGULATION_OF_EPITHELIA...1         SET      80    -0.030341   -0.0021561     0.098695      0.62074 GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS
GOBP_REGULATION_OF_EPITHELIA...2         SET     123     -0.11305   -0.0099472     0.084419      0.90972 GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_EPITHELIA...3         SET      12    -0.050656   -0.0013972      0.27159      0.57398 GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT
GOBP_REGULATION_OF_EPITHELIA...4         SET     199    -0.013491   -0.0015063     0.063244      0.58446 GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION
GOBP_REGULATION_OF_EPITHELIA...5         SET       7     -0.40923    -0.008622      0.35012      0.87875 GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS
GOBP_REGULATION_OF_EPITHELIA...6         SET      85     0.032233    0.0023606      0.10184      0.37581 GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION
GOBP_REGULATION_OF_EPITHELIA...7         SET       6    -0.018641  -0.00036363      0.41252      0.51802 GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION
GOBP_REGULATION_OF_ERAD_PATH...          SET      14     0.015632   0.00046569      0.23622      0.47362 GOBP_REGULATION_OF_ERAD_PATHWAY
GOBP_REGULATION_OF_ERBB_SIGN...          SET      67     0.015227   0.00099063      0.11241      0.44613 GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY
GOBP_REGULATION_OF_ERYTHROCY...          SET      32    -0.064848   -0.0029189      0.16258        0.655 GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION
GOBP_REGULATION_OF_ER_ASSOCI...          SET       6     -0.37141   -0.0072451      0.44262      0.79929 GOBP_REGULATION_OF_ER_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
GOBP_REGULATION_OF_ER_TO_GOL...          SET       9      0.20574    0.0049149      0.26436      0.21821 GOBP_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT
GOBP_REGULATION_OF_ESTABLISH...1         SET      49     -0.13025    -0.007251      0.12522      0.85086 GOBP_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY
GOBP_REGULATION_OF_ESTABLISH...2         SET     432     0.029474    0.0048122     0.042029      0.24157 GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION
GOBP_REGULATION_OF_ESTABLISH...3         SET      11    -0.057514   -0.0015188      0.23988      0.59474 GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME
GOBP_REGULATION_OF_ESTABLISH...4         SET      38     -0.03376   -0.0016556      0.14648      0.59114 GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION
GOBP_REGULATION_OF_ESTABLISH...5         SET       6     -0.20379   -0.0039753      0.35916      0.71478 GOBP_REGULATION_OF_ESTABLISHMENT_OF_T_CELL_POLARITY
GOBP_REGULATION_OF_ESTABLISH...6         SET      27      0.13648    0.0056437      0.18466      0.22994 GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY
GOBP_REGULATION_OF_EXCITATOR...          SET      14     0.089264    0.0026592       0.2245      0.34546 GOBP_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY
GOBP_REGULATION_OF_EXCRETION             SET      17     -0.29022   -0.0095259       0.2294      0.89708 GOBP_REGULATION_OF_EXCRETION
GOBP_REGULATION_OF_EXECUTION...          SET      15     -0.43266    -0.013341      0.23391      0.96781 GOBP_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS
GOBP_REGULATION_OF_EXIT_FROM...          SET      11    -0.068062   -0.0017974      0.24552      0.60919 GOBP_REGULATION_OF_EXIT_FROM_MITOSIS
GOBP_REGULATION_OF_EXOCYTOSIS            SET     160    -0.051563   -0.0051687     0.069289      0.77161 GOBP_REGULATION_OF_EXOCYTOSIS
GOBP_REGULATION_OF_EXOSOMAL_...          SET      17    -0.068986   -0.0022644      0.21067      0.62834 GOBP_REGULATION_OF_EXOSOMAL_SECRETION
GOBP_REGULATION_OF_EXTENT_OF...          SET      82   -0.0039566  -0.00028464     0.098676      0.51599 GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH
GOBP_REGULATION_OF_EXTRACELL...1         SET      15      0.12371    0.0038146      0.26779      0.32205 GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY
GOBP_REGULATION_OF_EXTRACELL...2         SET       9      -0.7311    -0.017465      0.28834      0.99438 GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION
GOBP_REGULATION_OF_EXTRACELL...3         SET      13      0.18796    0.0053957       0.2617      0.23632 GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY
GOBP_REGULATION_OF_EXTRACELL...4         SET      51     0.024938    0.0014163      0.12931      0.42354 GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION
GOBP_REGULATION_OF_EXTRINSIC...1         SET     127     -0.13527    -0.012093     0.076228        0.962 GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY
GOBP_REGULATION_OF_EXTRINSIC...2         SET      34     -0.14274   -0.0066223      0.15193      0.82625 GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND
GOBP_REGULATION_OF_EXTRINSIC...3         SET      42     -0.16199    -0.008351      0.13113      0.89164 GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS
GOBP_REGULATION_OF_FAS_SIGNA...          SET       4     -0.45098   -0.0071834      0.54994       0.7939 GOBP_REGULATION_OF_FAS_SIGNALING_PATHWAY
GOBP_REGULATION_OF_FATTY_ACI...1         SET      17     -0.27118   -0.0089009      0.19812      0.91444 GOBP_REGULATION_OF_FATTY_ACID_BETA_OXIDATION
GOBP_REGULATION_OF_FATTY_ACI...2         SET      34      0.18073    0.0083848      0.13835      0.09573 GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_FATTY_ACI...3         SET      74     0.025908     0.001771     0.095708      0.39331 GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS
GOBP_REGULATION_OF_FATTY_ACI...4         SET      33    -0.066785   -0.0030526       0.1529      0.66886 GOBP_REGULATION_OF_FATTY_ACID_OXIDATION
GOBP_REGULATION_OF_FATTY_ACI...5         SET      29    0.0016083   6.8924e-05      0.16154      0.49603 GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT
