# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 15763
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_POSITIVE_REGULATION_OF_...510       SET      11      -0.2378     -0.00628      0.26426       0.8159 GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT
GOBP_POSITIVE_REGULATION_OF_...511       SET       7     0.046793   0.00098589      0.41981      0.45563 GOBP_POSITIVE_REGULATION_OF_MITOTIC_CYTOKINESIS
GOBP_POSITIVE_REGULATION_OF_...512       SET      35    -0.058028   -0.0027314      0.16883      0.63447 GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION
GOBP_POSITIVE_REGULATION_OF_...513       SET       4     -0.10854   -0.0017289      0.46999      0.59132 GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION
GOBP_POSITIVE_REGULATION_OF_...514       SET      13      0.15051    0.0043207      0.24216      0.26713 GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION
GOBP_POSITIVE_REGULATION_OF_...515       SET    1209    -0.039596    -0.010537     0.027088      0.92809 GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION
GOBP_POSITIVE_REGULATION_OF_...516       SET     141     -0.10982     -0.01034     0.078248      0.91975 GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT
GOBP_POSITIVE_REGULATION_OF_...517       SET     181     -0.11197     -0.01193     0.068982      0.94772 GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT
GOBP_POSITIVE_REGULATION_OF_...518       SET      13     0.025534     0.000733      0.27803      0.46341 GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION
GOBP_POSITIVE_REGULATION_OF_...519       SET      17     -0.17481    -0.005738      0.17624      0.83936 GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS
GOBP_POSITIVE_REGULATION_OF_...520       SET       9      0.48061     0.011481      0.30694     0.058711 GOBP_POSITIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_...521       SET      54     -0.13284   -0.0077622      0.11963      0.86659 GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION
GOBP_POSITIVE_REGULATION_OF_...522       SET      24     -0.26733    -0.010424      0.19673      0.91289 GOBP_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY
GOBP_POSITIVE_REGULATION_OF_...523       SET      27    -0.040229   -0.0016636      0.16108      0.59861 GOBP_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM
GOBP_POSITIVE_REGULATION_OF_...524       SET       9      0.10735    0.0025644      0.25392      0.33623 GOBP_POSITIVE_REGULATION_OF_MRNA_3_END_PROCESSING
GOBP_POSITIVE_REGULATION_OF_...525       SET     112    -0.010082  -0.00084683     0.082679      0.54853 GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_...526       SET      24  -0.00061961  -2.4159e-05      0.17633       0.5014 GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING
GOBP_POSITIVE_REGULATION_OF_...527       SET      16    -0.086305   -0.0027483      0.24258      0.63899 GOBP_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME
GOBP_POSITIVE_REGULATION_OF_...528       SET       4      0.57131       0.0091      0.51686      0.13451 GOBP_POSITIVE_REGULATION_OF_MUCUS_SECRETION
GOBP_POSITIVE_REGULATION_OF_...529       SET    1294   -0.0055544   -0.0015247     0.026514      0.58297 GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS
GOBP_POSITIVE_REGULATION_OF_...530       SET      24     -0.07249   -0.0028265       0.1867      0.65109 GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH
GOBP_POSITIVE_REGULATION_OF_...531       SET       5      0.83665     0.014899      0.38668     0.015253 GOBP_POSITIVE_REGULATION_OF_MUSCLE_ADAPTATION
GOBP_POSITIVE_REGULATION_OF_...532       SET      23     -0.14047    -0.005362      0.17984      0.78261 GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_...533       SET      53      -0.0431    -0.002495      0.11913      0.64125 GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_...534       SET      33    -0.019307  -0.00088251      0.17572      0.54375 GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION
GOBP_POSITIVE_REGULATION_OF_...535       SET      24     -0.12518   -0.0048811      0.17389       0.7642 GOBP_POSITIVE_REGULATION_OF_MUSCLE_HYPERTROPHY
GOBP_POSITIVE_REGULATION_OF_...536       SET      19     0.021311   0.00073947      0.24845      0.46582 GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT
GOBP_POSITIVE_REGULATION_OF_...537       SET      15      0.47363     0.014604      0.30996     0.063265 GOBP_POSITIVE_REGULATION_OF_MYELINATION
GOBP_POSITIVE_REGULATION_OF_...538       SET       8       0.5115      0.01152       0.2896      0.03869 GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_...539       SET      76     0.092552    0.0064112      0.10497      0.18897 GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_...540       SET      33      0.16362    0.0074788      0.15605      0.14721 GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_POSITIVE_REGULATION_OF_...541       SET      44    0.0093739   0.00049458      0.13471      0.47226 GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_...542       SET      18      0.11386    0.0038454      0.21421      0.29753 GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY
GOBP_POSITIVE_REGULATION_OF_...543       SET      36      0.12135     0.005793      0.15087      0.21061 GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_...544       SET      13     0.026878    0.0007716       0.2452      0.45636 GOBP_POSITIVE_REGULATION_OF_MYOBLAST_FUSION
GOBP_POSITIVE_REGULATION_OF_...545       SET      12     0.073412    0.0020248      0.24562      0.38252 GOBP_POSITIVE_REGULATION_OF_MYOBLAST_PROLIFERATION
GOBP_POSITIVE_REGULATION_OF_...546       SET      11     0.075648    0.0019977      0.26855      0.38909 GOBP_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_...547       SET       7      0.40295    0.0084899      0.40619       0.1606 GOBP_POSITIVE_REGULATION_OF_NAD_P_H_OXIDASE_ACTIVITY
GOBP_POSITIVE_REGULATION_OF_...548       SET      21      0.28803     0.010506      0.19222     0.067026 GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION
GOBP_POSITIVE_REGULATION_OF_...549       SET       2     -0.56133   -0.0063227      0.80664      0.75674 GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS
GOBP_POSITIVE_REGULATION_OF_...550       SET       7      0.60389     0.012723      0.30909     0.025375 GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_...551       SET      23      0.40575     0.015488      0.19714     0.019796 GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
GOBP_POSITIVE_REGULATION_OF_...552       SET       7     0.053162    0.0011201      0.41009      0.44843 GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL
GOBP_POSITIVE_REGULATION_OF_...553       SET      28      0.24015     0.010113      0.18133     0.092697 GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY
GOBP_POSITIVE_REGULATION_OF_...554       SET       9      0.35102    0.0083854      0.26984     0.096667 GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION
GOBP_POSITIVE_REGULATION_OF_...555       SET      11    0.0025878   6.8339e-05      0.26048      0.49604 GOBP_POSITIVE_REGULATION_OF_NECROTIC_CELL_DEATH
GOBP_POSITIVE_REGULATION_OF_...556       SET     218   -0.0023265   -0.0002717     0.064923      0.51429 GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT
GOBP_POSITIVE_REGULATION_OF_...557       SET      30     0.038648    0.0016845      0.19011      0.41945 GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS
GOBP_POSITIVE_REGULATION_OF_...558       SET      41     -0.28351    -0.014441      0.15334      0.96775 GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION
GOBP_POSITIVE_REGULATION_OF_...559       SET      24     -0.43275    -0.016873      0.19229      0.98778 GOBP_POSITIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION
GOBP_POSITIVE_REGULATION_OF_...560       SET     179    -0.062286   -0.0065998     0.071182      0.80921 GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS
GOBP_POSITIVE_REGULATION_OF_...561       SET      12     -0.39917     -0.01101      0.26671      0.93275 GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE
GOBP_POSITIVE_REGULATION_OF_...562       SET      41    -0.039157   -0.0019945      0.12105      0.62683 GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_...563       SET      73     -0.13408   -0.0091035     0.095956      0.91883 GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH
GOBP_POSITIVE_REGULATION_OF_...564       SET      69      0.27443     0.018117      0.11216    0.0072142 GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_...565       SET      15      0.15957    0.0049202      0.22745      0.24148 GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION
GOBP_POSITIVE_REGULATION_OF_...566       SET       6     -0.64238    -0.012531      0.44196      0.92694 GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION
GOBP_POSITIVE_REGULATION_OF_...567       SET     130    -0.074169    -0.006708     0.078405      0.82791 GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT
GOBP_POSITIVE_REGULATION_OF_...568       SET       9      0.12018    0.0028709      0.29001      0.33929 GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION
GOBP_POSITIVE_REGULATION_OF_...569       SET      13     -0.53277    -0.015294      0.21064      0.99428 GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION
GOBP_POSITIVE_REGULATION_OF_...570       SET      18     -0.59888    -0.020226      0.18803      0.99927 GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT
GOBP_POSITIVE_REGULATION_OF_...571       SET       5     -0.85792    -0.015278      0.41738      0.98008 GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_UPTAKE
GOBP_POSITIVE_REGULATION_OF_...572       SET       4     -0.59785   -0.0095228      0.40684      0.92914 GOBP_POSITIVE_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_...573       SET       4     -0.11468   -0.0018266      0.50372      0.59004 GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_ACTIVATION
GOBP_POSITIVE_REGULATION_OF_...574       SET       3      0.45877    0.0063286      0.57169      0.21115 GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_EXTRAVASATION
GOBP_POSITIVE_REGULATION_OF_...575       SET      23      0.27949     0.010669       0.1989     0.079988 GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION
GOBP_POSITIVE_REGULATION_OF_...576       SET     132      0.11381     0.010371     0.079065     0.075022 GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY
GOBP_POSITIVE_REGULATION_OF_...577       SET      54    -0.030747   -0.0017966      0.12281      0.59885 GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING
GOBP_POSITIVE_REGULATION_OF_...578       SET       4     -0.90272    -0.014379      0.51678      0.95965 GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION
GOBP_POSITIVE_REGULATION_OF_...579       SET      31     -0.39695    -0.017587      0.18119      0.98576 GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_...580       SET      15     -0.45591    -0.014058      0.24235      0.97002 GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY
GOBP_POSITIVE_REGULATION_OF_...581       SET      16     -0.12543   -0.0039941      0.24526      0.69546 GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_...582       SET       8     -0.24128   -0.0054344      0.30824      0.78311 GOBP_POSITIVE_REGULATION_OF_NK_T_CELL_ACTIVATION
GOBP_POSITIVE_REGULATION_OF_...583       SET      17     0.033554    0.0011014      0.22585      0.44095 GOBP_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY
GOBP_POSITIVE_REGULATION_OF_...584       SET       6     -0.47427   -0.0092516      0.41121      0.87561 GOBP_POSITIVE_REGULATION_OF_NMDA_GLUTAMATE_RECEPTOR_ACTIVITY
GOBP_POSITIVE_REGULATION_OF_...585       SET      13    -0.028574  -0.00082028      0.25197      0.54514 GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_...586       SET       8     -0.18123   -0.0040818      0.35207      0.69663 GOBP_POSITIVE_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY
GOBP_POSITIVE_REGULATION_OF_...587       SET      32      0.20317    0.0091449      0.17374      0.12114 GOBP_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_...588       SET       4       0.4716    0.0075118      0.40332      0.12115 GOBP_POSITIVE_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION
GOBP_POSITIVE_REGULATION_OF_...589       SET      49    -0.013463  -0.00074945      0.13305       0.5403 GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION
GOBP_POSITIVE_REGULATION_OF_...590       SET      11    -0.099382   -0.0026245      0.22334      0.67183 GOBP_POSITIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY
GOBP_POSITIVE_REGULATION_OF_...591       SET       5     -0.86266    -0.015362      0.35816      0.99199 GOBP_POSITIVE_REGULATION_OF_NUCLEASE_ACTIVITY
GOBP_POSITIVE_REGULATION_OF_...592       SET       5      -0.3765   -0.0067047      0.49025      0.77874 GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT
GOBP_POSITIVE_REGULATION_OF_...593       SET      51    -0.089454   -0.0050801      0.13314      0.74917 GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT
GOBP_POSITIVE_REGULATION_OF_...594       SET       3     -0.15161   -0.0020914      0.49506      0.62029 GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_...595       SET       4     -0.19775   -0.0031498      0.44417      0.67191 GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_...596       SET      14     -0.26473   -0.0078863      0.26633      0.83988 GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_...597       SET      33     0.070686    0.0032309      0.15862      0.32794 GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_...598       SET       4       0.3278    0.0052213      0.51684      0.26297 GOBP_POSITIVE_REGULATION_OF_ODONTOGENESIS
GOBP_POSITIVE_REGULATION_OF_...599       SET      20     -0.22053   -0.0078506      0.23463      0.82637 GOBP_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_...600       SET       7     -0.67888    -0.014303      0.38375      0.96155 GOBP_POSITIVE_REGULATION_OF_OPSONIZATION
GOBP_POSITIVE_REGULATION_OF_...601       SET      69     -0.10843   -0.0071581       0.1175      0.82192 GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY
GOBP_POSITIVE_REGULATION_OF_...602       SET     429     -0.10751    -0.017494     0.044407      0.99226 GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION
GOBP_POSITIVE_REGULATION_OF_...603       SET      42     -0.28642    -0.014765      0.14231      0.97792 GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT
GOBP_POSITIVE_REGULATION_OF_...604       SET      36    -0.098882   -0.0047203      0.15232      0.74188 GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH
GOBP_POSITIVE_REGULATION_OF_...605       SET      44    -0.027217    -0.001436      0.13501      0.57988 GOBP_POSITIVE_REGULATION_OF_OSSIFICATION
GOBP_POSITIVE_REGULATION_OF_...606       SET      58      0.13256    0.0080262      0.13038      0.15465 GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_...607       SET      11    -0.035232  -0.00093042      0.29069      0.54823 GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION
GOBP_POSITIVE_REGULATION_OF_...608       SET      18     0.017679   0.00059708      0.20661      0.46591 GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_...609       SET      16     -0.38259    -0.012184      0.22727      0.95384 GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH
GOBP_POSITIVE_REGULATION_OF_...610       SET       6     -0.91345    -0.017818      0.38825      0.99067 GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_...611       SET       6     -0.43445   -0.0084747      0.33345      0.90368 GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH
GOBP_POSITIVE_REGULATION_OF_...612       SET      48     -0.18203     -0.01003      0.13476       0.9116 GOBP_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY
GOBP_POSITIVE_REGULATION_OF_...613       SET      25   -0.0021319  -8.4836e-05      0.18906       0.5045 GOBP_POSITIVE_REGULATION_OF_P38MAPK_CASCADE
GOBP_POSITIVE_REGULATION_OF_...614       SET      42      0.27101     0.013971      0.14603     0.031746 GOBP_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION
GOBP_POSITIVE_REGULATION_OF_...615       SET      38     0.070494    0.0034571      0.15201      0.32142 GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_...616       SET       4      0.92464     0.014728      0.50921     0.034709 GOBP_POSITIVE_REGULATION_OF_PENILE_ERECTION
GOBP_POSITIVE_REGULATION_OF_...617       SET     144     0.051718    0.0049207     0.074087      0.24257 GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY
GOBP_POSITIVE_REGULATION_OF_...618       SET      86     0.010252   0.00075521      0.09948      0.45896 GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION
GOBP_POSITIVE_REGULATION_OF_...619       SET      27     0.039295    0.0016249      0.15859      0.40216 GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION
GOBP_POSITIVE_REGULATION_OF_...620       SET      88    -0.089616   -0.0066774      0.09701      0.82219 GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION
GOBP_POSITIVE_REGULATION_OF_...621       SET      22       0.1961     0.007321      0.20303      0.16707 GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION
GOBP_POSITIVE_REGULATION_OF_...622       SET     146    -0.026634   -0.0025515     0.078781      0.63235 GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION
GOBP_POSITIVE_REGULATION_OF_...623       SET       6      0.03332   0.00064997      0.41384      0.46792 GOBP_POSITIVE_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_...624       SET      56     -0.12739   -0.0075796      0.12339      0.84906 GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS
GOBP_POSITIVE_REGULATION_OF_...625       SET      32      0.17235    0.0077576      0.17222      0.15849 GOBP_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY
GOBP_POSITIVE_REGULATION_OF_...626       SET      70    -0.033396   -0.0022206      0.11312      0.61608 GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING
GOBP_POSITIVE_REGULATION_OF_...627       SET       4      0.59473    0.0094731      0.52454      0.12845 GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY
GOBP_POSITIVE_REGULATION_OF_...628       SET      45    -0.058523   -0.0031225      0.13423      0.66857 GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY
GOBP_POSITIVE_REGULATION_OF_...629       SET       9     -0.13789   -0.0032939      0.25721      0.70404 GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_...630       SET      11     -0.22084   -0.0058321      0.24836      0.81305 GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_...631       SET       5       0.7279     0.012962      0.46438     0.058516 GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_TRANSLOCATION
GOBP_POSITIVE_REGULATION_OF_...632       SET      19      0.12056    0.0041834      0.23098      0.30085 GOBP_POSITIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY
GOBP_POSITIVE_REGULATION_OF_...633       SET     689    0.0074656    0.0015264      0.03562      0.41699 GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_...634       SET     628     0.025953    0.0050761     0.037264      0.24308 GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION
GOBP_POSITIVE_REGULATION_OF_...635       SET       7     -0.12403   -0.0026133      0.26698      0.67888 GOBP_POSITIVE_REGULATION_OF_PINOCYTOSIS
GOBP_POSITIVE_REGULATION_OF_...636       SET      84    -0.055942   -0.0040729      0.09747      0.71699 GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY
GOBP_POSITIVE_REGULATION_OF_...637       SET       8     -0.11764   -0.0026496      0.36257       0.6272 GOBP_POSITIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION
GOBP_POSITIVE_REGULATION_OF_...638       SET       8    -0.039159  -0.00088198      0.33943      0.54592 GOBP_POSITIVE_REGULATION_OF_PLATELET_ACTIVATION
GOBP_POSITIVE_REGULATION_OF_...639       SET      11     -0.56621    -0.014953       0.3129      0.96481 GOBP_POSITIVE_REGULATION_OF_PLATELET_AGGREGATION
GOBP_POSITIVE_REGULATION_OF_...640       SET       3       1.0548      0.01455      0.54249      0.02594 GOBP_POSITIVE_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_...641       SET       8     -0.15322    -0.003451      0.37482      0.65865 GOBP_POSITIVE_REGULATION_OF_PODOSOME_ASSEMBLY
GOBP_POSITIVE_REGULATION_OF_...642       SET      13      0.12854    0.0036899      0.31552      0.34187 GOBP_POSITIVE_REGULATION_OF_POST_TRANSCRIPTIONAL_GENE_SILENCING
GOBP_POSITIVE_REGULATION_OF_...643       SET      24     -0.14822   -0.0057794      0.18692       0.7861 GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOBP_POSITIVE_REGULATION_OF_...644       SET      38     -0.17918   -0.0087871      0.15109      0.88216 GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT
GOBP_POSITIVE_REGULATION_OF_...645       SET     121      0.11393    0.0099437     0.084582     0.089006 GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE
GOBP_POSITIVE_REGULATION_OF_...646       SET       5     -0.24588   -0.0043785      0.36657       0.7488 GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH
GOBP_POSITIVE_REGULATION_OF_...647       SET       5      0.42672    0.0075989      0.43282       0.1621 GOBP_POSITIVE_REGULATION_OF_PROSTAGLANDIN_BIOSYNTHETIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_...648       SET      92    -0.043014   -0.0032767      0.08684      0.68981 GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_...649       SET      74     -0.04632   -0.0031663     0.097667      0.68234 GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_...650       SET      35     0.014041   0.00066093      0.13999      0.46005 GOBP_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION
GOBP_POSITIVE_REGULATION_OF_...651       SET      21     0.021829   0.00079624      0.19563      0.45558 GOBP_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION
GOBP_POSITIVE_REGULATION_OF_...652       SET      72     -0.24853    -0.016759      0.10879      0.98882 GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING
